"status","roundId","gameweek","seasonId","dateutc","winner","venue","wyId","label","date","duration","competitionId","home.scoreET","home.coachId","home.side","home.teamId","home.score","home.scoreP","home.hasFormation","home.scoreHT","away.scoreET","away.coachId","away.side","away.teamId","away.score","away.scoreP","away.hasFormation","away.scoreHT","league"
"Played",4405655,6,181189,"2017-09-16 18:00:00",3782,"Stade Gaston-G\u00e9rard",2500738,"Dijon - Saint-\u00c9tienne, 0 - 1","September 16, 2017 at 8:00:00 PM GMT+2","Regular",412,0,220743,"home",3804,0,0,1,0,0,218066,"away",3782,1,0,1,0,"France"
"Played",4405655,6,181189,"2017-09-16 18:00:00",3785,"Stade du Roudourou",2500739,"Guingamp - Lille, 1 - 0","September 16, 2017 at 8:00:00 PM GMT+2","Regular",412,0,210146,"home",3785,1,0,1,0,0,3396,"away",3776,0,0,1,0,"France"
"Played",4405655,6,181189,"2017-09-16 15:00:00",19830,"Stade Louis II.",2500740,"Monaco - Strasbourg, 3 - 0","September 16, 2017 at 5:00:00 PM GMT+2","Regular",412,0,70160,"home",19830,3,0,1,1,0,149135,"away",3779,0,0,1,0,"France"
"Played",4405655,6,181189,"2017-09-16 18:00:00",3770,"Stade de la Beaujoire - Louis Fonteneau",2500741,"Nantes - Caen, 1 - 0","September 16, 2017 at 8:00:00 PM GMT+2","Regular",412,0,20508,"home",3770,1,0,1,0,0,210513,"away",3783,0,0,1,0,"France"
"Played",4405655,6,181189,"2017-09-17 19:00:00",3767,"Parc des Princes",2500742,"PSG - Olympique Lyonnais, 2 - 0","September 17, 2017 at 9:00:00 PM GMT+2","Regular",412,0,3265,"home",3767,2,0,1,0,0,211238,"away",3766,0,0,1,0,"France"
"Played",4405655,6,181189,"2017-09-17 15:00:00",3775,"Roazhon Park",2500743,"Rennes - Nice, 0 - 1","September 17, 2017 at 5:00:00 PM GMT+2","Regular",412,0,26012,"home",3774,0,0,1,0,0,15005,"away",3775,1,0,1,0,"France"
"Played",4405655,6,181189,"2017-09-15 18:45:00",3772,"Stadium Municipal",2500744,"Toulouse - Bordeaux, 0 - 1","September 15, 2017 at 8:45:00 PM GMT+2","Regular",412,0,228969,"home",3780,0,0,1,0,0,25926,"away",3772,1,0,1,0,"France"
"Played",4405655,6,181189,"2017-09-16 18:00:00",3787,"Stade de l'Aube",2500745,"Troyes - Montpellier, 0 - 1","September 16, 2017 at 8:00:00 PM GMT+2","Regular",412,0,25606,"home",3795,0,0,1,0,0,26213,"away",3787,1,0,1,1,"France"
"Played",4405655,7,181189,"2017-09-23 18:00:00",3772,"Stade Matmut-Atlantique",2500746,"Bordeaux - Guingamp, 3 - 1","September 23, 2017 at 8:00:00 PM GMT+2","Regular",412,0,25926,"home",3772,3,0,1,1,0,210146,"away",3785,1,0,1,0,"France"
"Played",4405655,7,181189,"2017-09-23 18:00:00",3783,"Stade Michel d'Ornano",2500747,"Caen - Amiens SC, 1 - 0","September 23, 2017 at 8:00:00 PM GMT+2","Regular",412,0,210513,"home",3783,1,0,1,0,0,26812,"away",3789,0,0,1,0,"France"
"Played",4405655,7,181189,"2017-09-22 18:45:00",19830,"Stade Pierre-Mauroy",2500748,"Lille - Monaco, 0 - 4","September 22, 2017 at 8:45:00 PM GMT+2","Regular",412,0,3396,"home",3776,0,0,1,0,0,70160,"away",19830,4,0,1,2,"France"
"Played",4405655,7,181189,"2017-09-23 18:00:00",0,"Groupama Stadium",2500749,"Olympique Lyonnais - Dijon, 3 - 3","September 23, 2017 at 8:00:00 PM GMT+2","Regular",412,0,211238,"home",3766,3,0,1,1,0,220743,"away",3804,3,0,1,1,"France"
"Played",4405655,7,181189,"2017-09-24 19:00:00",3771,"Stade V\u00e9lodrome",2500750,"Olympique Marseille - Toulouse, 2 - 0","September 24, 2017 at 9:00:00 PM GMT+2","Regular",412,0,25691,"home",3771,2,0,1,1,0,228969,"away",3780,0,0,1,0,"France"
"Played",4405655,7,181189,"2017-09-23 18:00:00",3795,"Stade Saint-Symphorien",2500751,"Metz - Troyes, 0 - 1","September 23, 2017 at 8:00:00 PM GMT+2","Regular",412,0,26272,"home",3777,0,0,1,0,0,25606,"away",3795,1,0,1,0,"France"
"Played",4405655,7,181189,"2017-09-23 15:00:00",0,"Stade de la Mosson",2500752,"Montpellier - PSG, 0 - 0","September 23, 2017 at 5:00:00 PM GMT+2","Regular",412,0,26213,"home",3787,0,0,1,0,0,3265,"away",3767,0,0,1,0,"France"
"Played",4405655,7,181189,"2017-09-22 17:00:00",0,"Allianz Riviera",2500753,"Nice - Angers SCO, 2 - 2","September 22, 2017 at 7:00:00 PM GMT+2","Regular",412,0,15005,"home",3775,2,0,1,1,0,26243,"away",3799,2,0,1,2,"France"
"Played",4405655,7,181189,"2017-09-24 13:00:00",0,"Stade Geoffroy-Guichard",2500754,"Saint-\u00c9tienne - Rennes, 2 - 2","September 24, 2017 at 3:00:00 PM GMT+2","Regular",412,0,218066,"home",3782,2,0,1,1,0,26012,"away",3774,2,0,1,1,"France"
"Played",4405655,7,181189,"2017-09-24 15:00:00",3770,"Stade de la Meinau",2500755,"Strasbourg - Nantes, 1 - 2","September 24, 2017 at 5:00:00 PM GMT+2","Regular",412,0,149135,"home",3779,1,0,1,1,0,20508,"away",3770,2,0,1,2,"France"
"Played",4405655,8,181189,"2017-11-20 18:00:00",3789,"Stade de la Licorne",2500756,"Amiens SC - Lille, 3 - 0","November 20, 2017 at 7:00:00 PM GMT+1","Regular",412,0,26812,"home",3789,3,0,1,1,0,3396,"away",3776,0,0,1,0,"France"
"Played",4405655,8,181189,"2017-10-01 15:00:00",0,"Stade Raymond Kopa",2500757,"Angers SCO - Olympique Lyonnais, 3 - 3","October 1, 2017 at 5:00:00 PM GMT+2","Regular",412,0,26243,"home",3799,3,0,1,1,0,211238,"away",3766,3,0,1,3,"France"
"Played",4405655,8,181189,"2017-09-30 18:00:00",0,"Stade Gaston-G\u00e9rard",2500758,"Dijon - Strasbourg, 1 - 1","September 30, 2017 at 8:00:00 PM GMT+2","Regular",412,0,220743,"home",3804,1,0,1,0,0,149135,"away",3779,1,0,1,0,"France"
"Played",4405655,8,181189,"2017-09-30 18:00:00",0,"Stade du Roudourou",2500759,"Guingamp - Toulouse, 1 - 1","September 30, 2017 at 8:00:00 PM GMT+2","Regular",412,0,210146,"home",3785,1,0,1,1,0,228969,"away",3780,1,0,1,1,"France"
"Played",4405655,8,181189,"2017-09-29 18:45:00",0,"Stade Louis II.",2500760,"Monaco - Montpellier, 1 - 1","September 29, 2017 at 8:45:00 PM GMT+2","Regular",412,0,70160,"home",19830,1,0,1,1,0,26213,"away",3787,1,0,1,0,"France"
"Played",4405655,8,181189,"2017-09-30 18:00:00",3770,"Stade de la Beaujoire - Louis Fonteneau",2500761,"Nantes - Metz, 1 - 0","September 30, 2017 at 8:00:00 PM GMT+2","Regular",412,0,20508,"home",3770,1,0,1,1,0,26272,"away",3777,0,0,1,0,"France"
"Played",4405655,8,181189,"2017-10-01 19:00:00",3771,"Allianz Riviera",2500762,"Nice - Olympique Marseille, 2 - 4","October 1, 2017 at 9:00:00 PM GMT+2","Regular",412,0,15005,"home",3775,2,0,1,2,0,25691,"away",3771,4,0,1,3,"France"
"Played",4405655,8,181189,"2017-09-30 15:00:00",3767,"Parc des Princes",2500763,"PSG - Bordeaux, 6 - 2","September 30, 2017 at 5:00:00 PM GMT+2","Regular",412,0,3265,"home",3767,6,0,1,5,0,25926,"away",3772,2,0,1,1,"France"
"Played",4405655,8,181189,"2017-09-30 18:00:00",3783,"Roazhon Park",2500764,"Rennes - Caen, 0 - 1","September 30, 2017 at 8:00:00 PM GMT+2","Regular",412,0,26012,"home",3774,0,0,1,0,0,210513,"away",3783,1,0,1,1,"France"
"Played",4405655,8,181189,"2017-10-01 13:00:00",3795,"Stade de l'Aube",2500765,"Troyes - Saint-\u00c9tienne, 2 - 1","October 1, 2017 at 3:00:00 PM GMT+2","Regular",412,0,25606,"home",3795,2,0,1,1,0,218066,"away",3782,1,0,1,0,"France"
"Played",4405655,9,181189,"2017-10-15 13:00:00",0,"Stade Matmut-Atlantique",2500766,"Bordeaux - Nantes, 1 - 1","October 15, 2017 at 3:00:00 PM GMT+2","Regular",412,0,25926,"home",3772,1,0,1,0,0,20508,"away",3770,1,0,1,1,"France"
"Played",4405655,9,181189,"2017-10-14 18:00:00",3799,"Stade Michel d'Ornano",2500767,"Caen - Angers SCO, 0 - 2","October 14, 2017 at 8:00:00 PM GMT+2","Regular",412,0,210513,"home",3783,0,0,1,0,0,26243,"away",3799,2,0,1,0,"France"
"Played",4405655,9,181189,"2017-10-14 15:00:00",3767,"Stade Gaston-G\u00e9rard",2500768,"Dijon - PSG, 1 - 2","October 14, 2017 at 5:00:00 PM GMT+2","Regular",412,0,220743,"home",3804,1,0,1,0,0,3265,"away",3767,2,0,1,0,"France"
"Played",4405655,9,181189,"2017-10-14 18:00:00",3785,"Stade du Roudourou",2500769,"Guingamp - Rennes, 2 - 0","October 14, 2017 at 8:00:00 PM GMT+2","Regular",412,0,210146,"home",3785,2,0,1,0,0,26012,"away",3774,0,0,1,0,"France"
"Played",4405655,9,181189,"2017-10-14 18:00:00",0,"Stade Pierre-Mauroy",2500770,"Lille - Troyes, 2 - 2","October 14, 2017 at 8:00:00 PM GMT+2","Regular",412,0,3396,"home",3776,2,0,1,1,0,25606,"away",3795,2,0,1,1,"France"
"Played",4405655,9,181189,"2017-10-13 18:45:00",3766,"Groupama Stadium",2500771,"Olympique Lyonnais - Monaco, 3 - 2","October 13, 2017 at 8:45:00 PM GMT+2","Regular",412,0,211238,"home",3766,3,0,1,2,0,70160,"away",19830,2,0,1,2,"France"
"Played",4405655,9,181189,"2017-10-15 15:00:00",3787,"Stade de la Mosson",2500772,"Montpellier - Nice, 2 - 0","October 15, 2017 at 5:00:00 PM GMT+2","Regular",412,0,26213,"home",3787,2,0,1,0,0,15005,"away",3775,0,0,1,0,"France"
"Played",4405655,9,181189,"2017-10-14 18:00:00",3782,"Stade Geoffroy-Guichard",2500773,"Saint-\u00c9tienne - Metz, 3 - 1","October 14, 2017 at 8:00:00 PM GMT+2","Regular",412,0,218066,"home",3782,3,0,1,0,0,26272,"away",3777,1,0,1,1,"France"
"Played",4405655,9,181189,"2017-10-15 19:00:00",0,"Stade de la Meinau",2500774,"Strasbourg - Olympique Marseille, 3 - 3","October 15, 2017 at 9:00:00 PM GMT+2","Regular",412,0,149135,"home",3779,3,0,1,1,0,25691,"away",3771,3,0,1,1,"France"
"Played",4405655,9,181189,"2017-10-14 18:00:00",3780,"Stadium Municipal",2500775,"Toulouse - Amiens SC, 1 - 0","October 14, 2017 at 8:00:00 PM GMT+2","Regular",412,0,228969,"home",3780,1,0,1,1,0,26812,"away",3789,0,0,1,0,"France"
"Played",4405655,10,181189,"2017-10-21 18:00:00",3789,"Stade de la Licorne",2500776,"Amiens SC - Bordeaux, 1 - 0","October 21, 2017 at 8:00:00 PM GMT+2","Regular",412,0,26812,"home",3789,1,0,1,0,0,25926,"away",3772,0,0,1,0,"France"
"Played",4405655,10,181189,"2017-10-21 18:00:00",3780,"Stade Raymond Kopa",2500777,"Angers SCO - Toulouse, 0 - 1","October 21, 2017 at 8:00:00 PM GMT+2","Regular",412,0,26243,"home",3799,0,0,1,0,0,228969,"away",3780,1,0,1,1,"France"
"Played",4405655,10,181189,"2017-10-22 19:00:00",0,"Stade V\u00e9lodrome",2500778,"Olympique Marseille - PSG, 2 - 2","October 22, 2017 at 9:00:00 PM GMT+2","Regular",412,0,25691,"home",3771,2,0,1,1,0,3265,"away",3767,2,0,1,1,"France"
"Played",4405655,10,181189,"2017-10-21 18:00:00",3804,"Stade Saint-Symphorien",2500779,"Metz - Dijon, 1 - 2","October 21, 2017 at 8:00:00 PM GMT+2","Regular",412,0,26272,"home",3777,1,0,1,1,0,220743,"away",3804,2,0,1,1,"France"
"Played",4405655,10,181189,"2017-10-21 15:00:00",19830,"Stade Louis II.",2500780,"Monaco - Caen, 2 - 0","October 21, 2017 at 5:00:00 PM GMT+2","Regular",412,0,70160,"home",19830,2,0,1,1,0,210513,"away",3783,0,0,1,0,"France"
"Played",4405655,10,181189,"2017-10-21 18:00:00",3770,"Stade de la Beaujoire - Louis Fonteneau",2500781,"Nantes - Guingamp, 2 - 1","October 21, 2017 at 8:00:00 PM GMT+2","Regular",412,0,20508,"home",3770,2,0,1,1,0,210146,"away",3785,1,0,1,0,"France"
"Played",4405655,10,181189,"2017-10-22 13:00:00",3779,"Allianz Riviera",2500782,"Nice - Strasbourg, 1 - 2","October 22, 2017 at 3:00:00 PM GMT+2","Regular",412,0,15005,"home",3775,1,0,1,0,0,149135,"away",3779,2,0,1,1,"France"
"Played",4405655,10,181189,"2017-10-21 18:00:00",3774,"Roazhon Park",2500783,"Rennes - Lille, 1 - 0","October 21, 2017 at 8:00:00 PM GMT+2","Regular",412,0,26012,"home",3774,1,0,1,1,0,3396,"away",3776,0,0,1,0,"France"
"Played",4405655,10,181189,"2017-10-20 18:45:00",3787,"Stade Geoffroy-Guichard",2500784,"Saint-\u00c9tienne - Montpellier, 0 - 1","October 20, 2017 at 8:45:00 PM GMT+2","Regular",412,0,218066,"home",3782,0,0,1,0,0,26213,"away",3787,1,0,1,1,"France"
"Played",4405655,10,181189,"2017-10-22 15:00:00",3766,"Stade de l'Aube",2500785,"Troyes - Olympique Lyonnais, 0 - 5","October 22, 2017 at 5:00:00 PM GMT+2","Regular",412,0,25606,"home",3795,0,0,1,0,0,211238,"away",3766,5,0,1,1,"France"
"Played",4405655,11,181189,"2017-10-28 15:00:00",19830,"Stade Matmut-Atlantique",2500786,"Bordeaux - Monaco, 0 - 2","October 28, 2017 at 5:00:00 PM GMT+2","Regular",412,0,25926,"home",3772,0,0,1,0,0,70160,"away",19830,2,0,1,0,"France"
"Played",4405655,11,181189,"2017-10-28 18:00:00",3783,"Stade Michel d'Ornano",2500787,"Caen - Troyes, 1 - 0","October 28, 2017 at 8:00:00 PM GMT+2","Regular",412,0,210513,"home",3783,1,0,1,1,0,25606,"away",3795,0,0,1,0,"France"
"Played",4405655,11,181189,"2017-10-28 18:00:00",3804,"Stade Gaston-G\u00e9rard",2500788,"Dijon - Nantes, 1 - 0","October 28, 2017 at 8:00:00 PM GMT+2","Regular",412,0,220743,"home",3804,1,0,1,1,0,20508,"away",3770,0,0,1,0,"France"
"Played",4405655,11,181189,"2017-10-28 18:00:00",0,"Stade du Roudourou",2500789,"Guingamp - Amiens SC, 1 - 1","October 28, 2017 at 8:00:00 PM GMT+2","Regular",412,0,210146,"home",3785,1,0,1,1,0,26812,"away",3789,1,0,1,1,"France"
"Played",4405655,11,181189,"2017-10-29 20:00:00",3771,"Stade Pierre-Mauroy",2500790,"Lille - Olympique Marseille, 0 - 1","October 29, 2017 at 9:00:00 PM GMT+1","Regular",412,0,3396,"home",3776,0,0,1,0,0,25691,"away",3771,1,0,1,1,"France"
"Played",4405655,11,181189,"2017-10-29 14:00:00",3766,"Groupama Stadium",2500791,"Olympique Lyonnais - Metz, 2 - 0","October 29, 2017 at 3:00:00 PM GMT+1","Regular",412,0,211238,"home",3766,2,0,1,2,0,28158,"away",3777,0,0,1,0,"France"
"Played",4405655,11,181189,"2017-10-28 18:00:00",3774,"Stade de la Mosson",2500792,"Montpellier - Rennes, 0 - 1","October 28, 2017 at 8:00:00 PM GMT+2","Regular",412,0,26213,"home",3787,0,0,1,0,0,26012,"away",3774,1,0,1,0,"France"
"Played",4405655,11,181189,"2017-10-27 18:45:00",3767,"Parc des Princes",2500793,"PSG - Nice, 3 - 0","October 27, 2017 at 8:45:00 PM GMT+2","Regular",412,0,3265,"home",3767,3,0,1,2,0,15005,"away",3775,0,0,1,0,"France"
"Played",4405655,11,181189,"2017-10-28 18:00:00",0,"Stade de la Meinau",2500794,"Strasbourg - Angers SCO, 2 - 2","October 28, 2017 at 8:00:00 PM GMT+2","Regular",412,0,149135,"home",3779,2,0,1,1,0,26243,"away",3799,2,0,1,0,"France"
"Played",4405655,11,181189,"2017-10-29 16:00:00",0,"Stadium Municipal",2500795,"Toulouse - Saint-\u00c9tienne, 0 - 0","October 29, 2017 at 5:00:00 PM GMT+1","Regular",412,0,228969,"home",3780,0,0,1,0,0,218066,"away",3782,0,0,1,0,"France"
"Played",4405655,12,181189,"2017-11-04 16:00:00",3767,"Stade Raymond Kopa",2500796,"Angers SCO - PSG, 0 - 5","November 4, 2017 at 5:00:00 PM GMT+1","Regular",412,0,26243,"home",3799,0,0,1,0,0,3265,"away",3767,5,0,1,3,"France"
"Played",4405655,12,181189,"2017-11-05 16:00:00",3771,"Stade V\u00e9lodrome",2500797,"Olympique Marseille - Caen, 5 - 0","November 5, 2017 at 5:00:00 PM GMT+1","Regular",412,0,25691,"home",3771,5,0,1,1,0,210513,"away",3783,0,0,1,0,"France"
"Played",4405655,12,181189,"2017-11-05 16:00:00",3776,"Stade Saint-Symphorien",2500798,"Metz - Lille, 0 - 3","November 5, 2017 at 5:00:00 PM GMT+1","Regular",412,0,25751,"home",3777,0,0,1,0,0,3396,"away",3776,3,0,1,1,"France"
"Played",4405655,12,181189,"2017-11-04 19:00:00",19830,"Stade Louis II.",2500799,"Monaco - Guingamp, 6 - 0","November 4, 2017 at 8:00:00 PM GMT+1","Regular",412,0,70160,"home",19830,6,0,1,4,0,210146,"away",3785,0,0,1,0,"France"
"Played",4405655,12,181189,"2017-11-04 19:00:00",0,"Stade de la Mosson",2500800,"Montpellier - Amiens SC, 1 - 1","November 4, 2017 at 8:00:00 PM GMT+1","Regular",412,0,26213,"home",3787,1,0,1,0,0,26812,"away",3789,1,0,1,0,"France"
"Played",4405655,12,181189,"2017-11-04 19:00:00",3770,"Stade de la Beaujoire - Louis Fonteneau",2500801,"Nantes - Toulouse, 2 - 1","November 4, 2017 at 8:00:00 PM GMT+1","Regular",412,0,20508,"home",3770,2,0,1,1,0,228969,"away",3780,1,0,1,0,"France"
"Played",4405655,12,181189,"2017-11-05 14:00:00",3775,"Allianz Riviera",2500802,"Nice - Dijon, 1 - 0","November 5, 2017 at 3:00:00 PM GMT+1","Regular",412,0,15005,"home",3775,1,0,1,1,0,220743,"away",3804,0,0,1,0,"France"
"Played",4405655,12,181189,"2017-11-03 19:45:00",3774,"Roazhon Park",2500803,"Rennes - Bordeaux, 1 - 0","November 3, 2017 at 8:45:00 PM GMT+1","Regular",412,0,26012,"home",3774,1,0,1,1,0,25926,"away",3772,0,0,1,0,"France"
"Played",4405655,12,181189,"2017-11-05 20:00:00",3766,"Stade Geoffroy-Guichard",2500804,"Saint-\u00c9tienne - Olympique Lyonnais, 0 - 5","November 5, 2017 at 9:00:00 PM GMT+1","Regular",412,0,218066,"home",3782,0,0,1,0,0,211238,"away",3766,5,0,1,2,"France"
"Played",4405655,12,181189,"2017-11-04 19:00:00",3795,"Stade de l'Aube",2500805,"Troyes - Strasbourg, 3 - 0","November 4, 2017 at 8:00:00 PM GMT+1","Regular",412,0,25606,"home",3795,3,0,1,0,0,149135,"away",3779,0,0,1,0,"France"
"Played",4405655,13,181189,"2017-11-17 19:45:00",0,"Stade de la Licorne",2500806,"Amiens SC - Monaco, 1 - 1","November 17, 2017 at 8:45:00 PM GMT+1","Regular",412,0,26812,"home",3789,1,0,1,1,0,70160,"away",19830,1,0,1,0,"France"
"Played",4405655,13,181189,"2017-11-19 20:00:00",0,"Stade Matmut-Atlantique",2500807,"Bordeaux - Olympique Marseille, 1 - 1","November 19, 2017 at 9:00:00 PM GMT+1","Regular",412,0,25926,"home",3772,1,0,1,1,0,25691,"away",3771,1,0,1,0,"France"
"Played",4405655,13,181189,"2017-11-19 14:00:00",0,"Stade Michel d'Ornano",2500808,"Caen - Nice, 1 - 1","November 19, 2017 at 3:00:00 PM GMT+1","Regular",412,0,210513,"home",3783,1,0,1,0,0,15005,"away",3775,1,0,1,1,"France"
"Played",4405655,13,181189,"2017-11-18 19:00:00",3804,"Stade Gaston-G\u00e9rard",2500809,"Dijon - Troyes, 3 - 1","November 18, 2017 at 8:00:00 PM GMT+1","Regular",412,0,220743,"home",3804,3,0,1,1,0,25606,"away",3795,1,0,1,1,"France"
"Played",4405655,13,181189,"2017-11-18 19:00:00",0,"Stade du Roudourou",2500810,"Guingamp - Angers SCO, 1 - 1","November 18, 2017 at 8:00:00 PM GMT+1","Regular",412,0,210146,"home",3785,1,0,1,1,0,26243,"away",3799,1,0,1,1,"France"
"Played",4405655,13,181189,"2017-11-17 18:00:00",3776,"Stade Pierre-Mauroy",2500811,"Lille - Saint-\u00c9tienne, 3 - 1","November 17, 2017 at 7:00:00 PM GMT+1","Regular",412,0,3396,"home",3776,3,0,1,1,0,25683,"away",3782,1,0,1,1,"France"
"Played",4405655,13,181189,"2017-11-19 16:00:00",0,"Groupama Stadium",2500812,"Olympique Lyonnais - Montpellier, 0 - 0","November 19, 2017 at 5:00:00 PM GMT+1","Regular",412,0,211238,"home",3766,0,0,1,0,0,26213,"away",3787,0,0,1,0,"France"
"Played",4405655,13,181189,"2017-11-18 16:00:00",3767,"Parc des Princes",2500813,"PSG - Nantes, 4 - 1","November 18, 2017 at 5:00:00 PM GMT+1","Regular",412,0,3265,"home",3767,4,0,1,2,0,20508,"away",3770,1,0,1,0,"France"
"Played",4405655,13,181189,"2017-11-18 19:00:00",3779,"Stade de la Meinau",2500814,"Strasbourg - Rennes, 2 - 1","November 18, 2017 at 8:00:00 PM GMT+1","Regular",412,0,149135,"home",3779,2,0,1,1,0,216136,"away",3774,1,0,1,0,"France"
"Played",4405655,13,181189,"2017-11-18 19:00:00",0,"Stadium Municipal",2500815,"Toulouse - Metz, 0 - 0","November 18, 2017 at 8:00:00 PM GMT+1","Regular",412,0,228969,"home",3780,0,0,1,0,0,25751,"away",3777,0,0,1,0,"France"
"Played",4405655,14,181189,"2017-11-25 19:00:00",3783,"Stade Michel d'Ornano",2500816,"Caen - Bordeaux, 1 - 0","November 25, 2017 at 8:00:00 PM GMT+1","Regular",412,0,210513,"home",3783,1,0,1,1,0,25926,"away",3772,0,0,1,0,"France"
"Played",4405655,14,181189,"2017-11-25 19:00:00",3804,"Stade Gaston-G\u00e9rard",2500817,"Dijon - Toulouse, 3 - 1","November 25, 2017 at 8:00:00 PM GMT+1","Regular",412,0,220743,"home",3804,3,0,1,1,0,228969,"away",3780,1,0,1,0,"France"
"Played",4405655,14,181189,"2017-11-26 16:00:00",3771,"Stade V\u00e9lodrome",2500818,"Olympique Marseille - Guingamp, 1 - 0","November 26, 2017 at 5:00:00 PM GMT+1","Regular",412,0,25691,"home",3771,1,0,1,1,0,210146,"away",3785,0,0,1,0,"France"
"Played",4405655,14,181189,"2017-11-25 19:00:00",3789,"Stade Saint-Symphorien",2500819,"Metz - Amiens SC, 0 - 2","November 25, 2017 at 8:00:00 PM GMT+1","Regular",412,0,25751,"home",3777,0,0,1,0,0,26812,"away",3789,2,0,1,1,"France"
"Played",4405655,14,181189,"2017-11-26 20:00:00",3767,"Stade Louis II.",2500820,"Monaco - PSG, 1 - 2","November 26, 2017 at 9:00:00 PM GMT+1","Regular",412,0,70160,"home",19830,1,0,1,0,0,3265,"away",3767,2,0,1,1,"France"
"Played",4405655,14,181189,"2017-11-25 19:00:00",3787,"Stade de la Mosson",2500821,"Montpellier - Lille, 3 - 0","November 25, 2017 at 8:00:00 PM GMT+1","Regular",412,0,26213,"home",3787,3,0,1,3,0,360949,"away",3776,0,0,1,0,"France"
"Played",4405655,14,181189,"2017-11-26 14:00:00",3766,"Allianz Riviera",2500822,"Nice - Olympique Lyonnais, 0 - 5","November 26, 2017 at 3:00:00 PM GMT+1","Regular",412,0,15005,"home",3775,0,0,1,0,0,211238,"away",3766,5,0,1,4,"France"
"Played",4405655,14,181189,"2017-11-25 16:00:00",3774,"Roazhon Park",2500823,"Rennes - Nantes, 2 - 1","November 25, 2017 at 5:00:00 PM GMT+1","Regular",412,0,216136,"home",3774,2,0,1,0,0,20508,"away",3770,1,0,1,0,"France"
"Played",4405655,14,181189,"2017-11-24 19:45:00",0,"Stade Geoffroy-Guichard",2500824,"Saint-\u00c9tienne - Strasbourg, 2 - 2","November 24, 2017 at 8:45:00 PM GMT+1","Regular",412,0,25683,"home",3782,2,0,1,1,0,149135,"away",3779,2,0,1,1,"France"
"Played",4405655,14,181189,"2017-11-25 19:00:00",3795,"Stade de l'Aube",2500825,"Troyes - Angers SCO, 3 - 0","November 25, 2017 at 8:00:00 PM GMT+1","Regular",412,0,25606,"home",3795,3,0,1,2,0,26243,"away",3799,0,0,1,0,"France"
"Played",4405655,15,181189,"2017-11-28 18:00:00",3789,"Stade de la Licorne",2500826,"Amiens SC - Dijon, 2 - 1","November 28, 2017 at 7:00:00 PM GMT+1","Regular",412,0,26812,"home",3789,2,0,1,1,0,220743,"away",3804,1,0,1,1,"France"
"Played",4405655,15,181189,"2017-11-29 18:00:00",3774,"Stade Raymond Kopa",2500827,"Angers SCO - Rennes, 1 - 2","November 29, 2017 at 7:00:00 PM GMT+1","Regular",412,0,26243,"home",3799,1,0,1,1,0,216136,"away",3774,2,0,1,0,"France"
"Played",4405655,15,181189,"2017-11-28 20:00:00",3772,"Stade Matmut-Atlantique",2500828,"Bordeaux - Saint-\u00c9tienne, 3 - 0","November 28, 2017 at 9:00:00 PM GMT+1","Regular",412,0,25926,"home",3772,3,0,1,2,0,25683,"away",3782,0,0,1,0,"France"
"Played",4405655,15,181189,"2017-11-29 18:00:00",0,"Stade du Roudourou",2500829,"Guingamp - Montpellier, 0 - 0","November 29, 2017 at 7:00:00 PM GMT+1","Regular",412,0,210146,"home",3785,0,0,1,0,0,26213,"away",3787,0,0,1,0,"France"
"Played",4405655,15,181189,"2017-11-29 18:00:00",3776,"Groupama Stadium",2500830,"Olympique Lyonnais - Lille, 1 - 2","November 29, 2017 at 7:00:00 PM GMT+1","Regular",412,0,211238,"home",3766,1,0,1,1,0,3396,"away",3776,2,0,1,2,"France"
"Played",4405655,15,181189,"2017-11-29 18:00:00",3771,"Stade Saint-Symphorien",2500831,"Metz - Olympique Marseille, 0 - 3","November 29, 2017 at 7:00:00 PM GMT+1","Regular",412,0,25751,"home",3777,0,0,1,0,0,25691,"away",3771,3,0,1,2,"France"
"Played",4405655,15,181189,"2017-11-29 18:00:00",3770,"Stade de la Beaujoire - Louis Fonteneau",2500832,"Nantes - Monaco, 1 - 0","November 29, 2017 at 7:00:00 PM GMT+1","Regular",412,0,20508,"home",3770,1,0,1,0,0,70160,"away",19830,0,0,1,0,"France"
"Played",4405655,15,181189,"2017-11-29 20:00:00",3767,"Parc des Princes",2500833,"PSG - Troyes, 2 - 0","November 29, 2017 at 9:00:00 PM GMT+1","Regular",412,0,3265,"home",3767,2,0,1,0,0,25606,"away",3795,0,0,1,0,"France"
"Played",4405655,15,181189,"2017-11-28 18:00:00",0,"Stade de la Meinau",2500834,"Strasbourg - Caen, 0 - 0","November 28, 2017 at 7:00:00 PM GMT+1","Regular",412,0,149135,"home",3779,0,0,1,0,0,210513,"away",3783,0,0,1,0,"France"
"Played",4405655,15,181189,"2017-11-29 18:00:00",3775,"Stadium Municipal",2500835,"Toulouse - Nice, 1 - 2","November 29, 2017 at 7:00:00 PM GMT+1","Regular",412,0,0,"home",3780,1,0,1,1,0,0,"away",3775,2,0,1,0,"France"
"Played",4405655,16,181189,"2017-12-03 16:00:00",3766,"Stade Michel d'Ornano",2500836,"Caen - Olympique Lyonnais, 1 - 2","December 3, 2017 at 5:00:00 PM GMT+1","Regular",412,0,210513,"home",3783,1,0,1,0,0,0,"away",3766,2,0,1,1,"France"
