"eventId","subEventName","playerId","positions.y","positions.x","positions.y.1","positions.x.1","matchId","eventName","teamId","matchPeriod","eventSec","subEventId","id","goal","league","teamId.opp"
10,"Shot",120353,64,89,0,0,2499842,"Shot",1612,"2H",262.055302,100,209022786,0,"England",1610
10,"Shot",7887,65,88,100,100,2499842,"Shot",1610,"2H",324.804235,100,209022794,0,"England",1612
10,"Shot",14870,51,89,0,0,2499842,"Shot",1612,"2H",487.357076,100,209022870,0,"England",1610
10,"Shot",7964,71,75,0,0,2499842,"Shot",1612,"2H",545.378404,100,209022875,0,"England",1610
10,"Shot",7907,64,89,0,0,2499842,"Shot",1612,"2H",1029.899843,100,209023081,0,"England",1610
10,"Shot",120353,47,91,0,0,2499842,"Shot",1612,"2H",1162.500432,100,209023136,1,"England",1610
10,"Shot",116,57,83,0,0,2499842,"Shot",1612,"2H",1962.737655,100,209023379,0,"England",1610
10,"Shot",116,54,94,0,0,2499842,"Shot",1612,"2H",2151.380198,100,209023455,0,"England",1610
10,"Shot",8032,58,94,100,100,2499842,"Shot",1610,"2H",2200.539258,100,209023462,0,"England",1612
10,"Shot",105333,27,89,100,100,2499842,"Shot",1610,"2H",2375.482986,100,209023514,1,"England",1612
10,"Shot",120353,47,84,0,0,2499842,"Shot",1612,"2H",2720.50753,100,209023685,0,"England",1610
10,"Shot",7905,52,82,0,0,2499843,"Shot",1611,"1H",127.641142,100,209057885,0,"England",1651
10,"Shot",15526,30,86,100,100,2499843,"Shot",1651,"1H",661.519397,100,209058088,0,"England",1611
10,"Shot",7936,59,67,0,0,2499843,"Shot",1611,"1H",807.083338,100,209058143,0,"England",1651
10,"Shot",25950,49,74,100,100,2499843,"Shot",1651,"1H",844.846015,100,209058142,0,"England",1611
10,"Shot",7905,65,92,0,0,2499843,"Shot",1611,"1H",2087.946876,100,209058571,0,"England",1651
10,"Shot",7905,57,94,0,0,2499843,"Shot",1611,"1H",2646.201055,100,209058824,0,"England",1651
10,"Shot",7936,53,97,0,0,2499843,"Shot",1611,"1H",2649.975155,100,209058826,0,"England",1651
10,"Shot",466,67,76,100,100,2499843,"Shot",1651,"2H",88.9567259999999,100,209058774,0,"England",1611
10,"Shot",7906,25,78,0,0,2499843,"Shot",1611,"2H",181.189949,100,209058956,0,"England",1651
10,"Shot",7939,64,79,0,0,2499843,"Shot",1611,"2H",452.27025,100,209059062,0,"England",1651
10,"Shot",7939,66,83,0,0,2499843,"Shot",1611,"2H",1253.412696,100,209059367,0,"England",1651
10,"Shot",7905,47,95,0,0,2499843,"Shot",1611,"2H",1374.122534,100,209059392,0,"England",1651
10,"Shot",9097,56,85,100,100,2499843,"Shot",1651,"2H",1582.073919,100,209059074,0,"England",1611
10,"Shot",8086,59,70,100,100,2499843,"Shot",1651,"2H",1815.772803,100,209059156,0,"England",1611
10,"Shot",20420,67,85,0,0,2499843,"Shot",1611,"2H",2116.347419,100,209059577,0,"England",1651
10,"Shot",7922,41,97,0,0,2499843,"Shot",1611,"2H",2159.285782,100,209059580,0,"England",1651
10,"Shot",15526,41,71,100,100,2499843,"Shot",1651,"2H",2307.34525,100,209059313,0,"England",1611
10,"Shot",8242,41,93,100,100,2499843,"Shot",1651,"2H",2412.371408,100,209059326,0,"England",1611
10,"Shot",20420,47,83,0,0,2499843,"Shot",1611,"2H",2606.238386,100,209059624,0,"England",1651
10,"Shot",293686,58,74,0,0,2499844,"Shot",1613,"1H",265.152935,100,208959133,0,"England",1644
10,"Shot",8889,56,90,100,100,2499844,"Shot",1644,"1H",586.230539,100,208959320,0,"England",1613
10,"Shot",9227,33,78,0,0,2499844,"Shot",1613,"1H",635.050703,100,208959201,0,"England",1644
10,"Shot",8981,67,68,100,100,2499844,"Shot",1644,"1H",677.372201,100,208959344,0,"England",1613
10,"Shot",377071,69,87,100,100,2499844,"Shot",1644,"1H",775.973525,100,208959384,0,"England",1613
10,"Shot",8981,53,86,100,100,2499844,"Shot",1644,"1H",1103.486554,100,208959439,1,"England",1613
10,"Shot",28292,48,92,100,100,2499844,"Shot",1644,"1H",1195.465564,100,208959460,0,"England",1613
10,"Shot",7967,51,69,0,0,2499844,"Shot",1613,"1H",1272.426605,100,208960845,0,"England",1644
10,"Shot",3327,68,90,0,0,2499844,"Shot",1613,"1H",1360.324501,100,208960848,0,"England",1644
10,"Shot",10663,62,90,100,100,2499844,"Shot",1644,"1H",1848.185392,100,208959674,0,"England",1613
10,"Shot",3327,63,97,0,0,2499844,"Shot",1613,"1H",2117.549362,100,208959631,0,"England",1644
10,"Shot",3327,62,88,0,0,2499844,"Shot",1613,"1H",2144.559894,100,208959649,0,"England",1644
10,"Shot",7967,57,85,0,0,2499844,"Shot",1613,"1H",2435.029957,100,208959730,0,"England",1644
10,"Shot",10663,67,93,100,100,2499844,"Shot",1644,"2H",154.298768,100,208960042,0,"England",1613
10,"Shot",377071,45,79,100,100,2499844,"Shot",1644,"2H",357.368568,100,208960140,0,"England",1613
10,"Shot",10663,45,90,100,100,2499844,"Shot",1644,"2H",479.64803,100,208960182,0,"England",1613
10,"Shot",293686,55,88,0,0,2499844,"Shot",1613,"2H",599.18038,100,208960067,0,"England",1644
10,"Shot",9227,53,82,0,0,2499844,"Shot",1613,"2H",700.124035,100,208960097,0,"England",1644
10,"Shot",10663,56,92,100,100,2499844,"Shot",1644,"2H",884.182601,100,208960319,0,"England",1613
10,"Shot",10663,42,95,100,100,2499844,"Shot",1644,"2H",1010.415267,100,208960364,1,"England",1613
10,"Shot",3327,50,90,0,0,2499844,"Shot",1613,"2H",1275.934462,100,208960254,0,"England",1644
10,"Shot",230883,65,85,0,0,2499844,"Shot",1613,"2H",2115.895983,100,208960514,0,"England",1644
10,"Shot",10663,62,90,100,100,2499844,"Shot",1644,"2H",2219.492984,100,208960678,0,"England",1613
10,"Shot",128214,42,90,0,0,2499844,"Shot",1613,"2H",2402.535045,100,208960624,0,"England",1644
10,"Shot",7929,44,76,100,100,2499844,"Shot",1644,"2H",2654.272302,100,208960801,0,"England",1613
10,"Shot",8953,48,89,0,0,2499845,"Shot",1619,"1H",377.898276,100,209387500,0,"England",1623
10,"Shot",92922,52,84,100,100,2499845,"Shot",1623,"1H",569.051844,100,209387302,0,"England",1619
10,"Shot",8953,47,91,0,0,2499845,"Shot",1619,"1H",656.2716,100,209387667,0,"England",1623
10,"Shot",383,52,89,0,0,2499845,"Shot",1619,"1H",1046.718066,100,209387838,1,"England",1623
10,"Shot",215983,57,92,0,0,2499845,"Shot",1619,"1H",1539.539757,100,209388095,0,"England",1623
10,"Shot",8953,64,79,0,0,2499845,"Shot",1619,"1H",2190.214232,100,209388381,0,"England",1623
10,"Shot",370,51,95,0,0,2499845,"Shot",1619,"1H",2433.78322,100,209388513,0,"England",1623
10,"Shot",77558,36,78,100,100,2499845,"Shot",1623,"1H",2692.74465,100,209387799,1,"England",1619
10,"Shot",8144,75,75,0,0,2499845,"Shot",1619,"2H",260.278733,100,209388712,0,"England",1623
10,"Shot",8953,56,97,0,0,2499845,"Shot",1619,"2H",411.968931,100,209388759,1,"England",1623
10,"Shot",7885,72,69,0,0,2499845,"Shot",1619,"2H",559.487292,100,209388792,0,"England",1623
10,"Shot",8953,57,97,0,0,2499845,"Shot",1619,"2H",773.844394,100,209388843,1,"England",1623
10,"Shot",70389,33,77,0,0,2499845,"Shot",1619,"2H",920.512097,100,209388870,0,"England",1623
10,"Shot",268776,37,96,0,0,2499845,"Shot",1619,"2H",1241.807197,100,209388930,0,"England",1623
10,"Shot",25706,51,69,100,100,2499845,"Shot",1623,"2H",2111.957572,100,209388378,0,"England",1619
10,"Shot",77558,34,72,100,100,2499845,"Shot",1623,"2H",2174.147653,100,209388404,0,"England",1619
10,"Shot",8384,75,92,0,0,2499845,"Shot",1619,"2H",2215.032691,100,209389087,0,"England",1623
10,"Shot",77558,44,71,100,100,2499845,"Shot",1623,"2H",2368.065489,100,209388466,0,"England",1619
10,"Shot",61988,38,84,0,0,2499845,"Shot",1619,"2H",2506.330257,100,209389139,1,"England",1623
10,"Shot",135114,52,76,0,0,2499845,"Shot",1619,"2H",2857.854425,100,209389196,0,"England",1623
10,"Shot",9293,60,87,100,100,2499846,"Shot",1659,"1H",81.202168,100,208944347,0,"England",10531
10,"Shot",8351,57,70,100,100,2499846,"Shot",1659,"1H",750.577635,100,208944590,0,"England",10531
10,"Shot",11669,56,77,100,100,2499846,"Shot",1659,"1H",1130.377298,100,208944735,0,"England",10531
10,"Shot",8192,70,96,0,0,2499846,"Shot",10531,"1H",2127.675887,100,208945007,0,"England",1659
10,"Shot",258162,34,88,0,0,2499846,"Shot",10531,"1H",2150.652352,100,208945015,0,"England",1659
10,"Shot",4365,45,73,0,0,2499846,"Shot",10531,"1H",2317.998442,100,208945064,0,"England",1659
10,"Shot",9637,60,89,100,100,2499846,"Shot",1659,"1H",2547.282994,100,208945225,0,"England",10531
10,"Shot",258162,73,91,0,0,2499846,"Shot",10531,"1H",2736.032664,100,208945193,0,"England",1659
10,"Shot",8460,33,72,100,100,2499846,"Shot",1659,"2H",175.45302,100,208945381,0,"England",10531
10,"Shot",258162,55,76,0,0,2499846,"Shot",10531,"2H",430.199842,100,208945342,0,"England",1659
10,"Shot",25571,38,88,0,0,2499846,"Shot",10531,"2H",538.247331,100,208945385,0,"England",1659
10,"Shot",9739,34,88,100,100,2499846,"Shot",1659,"2H",1460.926965,100,208945754,0,"England",10531
10,"Shot",11669,67,86,100,100,2499846,"Shot",1659,"2H",1566.609276,100,208945783,0,"England",10531
10,"Shot",262,63,88,0,0,2499846,"Shot",10531,"2H",2258.632216,100,208945803,0,"England",1659
10,"Shot",262,57,90,0,0,2499846,"Shot",10531,"2H",2261.420625,100,208945805,0,"England",1659
10,"Shot",471,47,77,0,0,2499846,"Shot",10531,"2H",2467.272244,100,208945844,0,"England",1659
10,"Shot",9285,71,90,100,100,2499846,"Shot",1659,"2H",2835.65768,100,208946058,0,"England",10531
10,"Shot",3577,38,91,100,100,2499847,"Shot",1627,"1H",200.031511,100,209062695,1,"England",1624
10,"Shot",8314,34,74,100,100,2499847,"Shot",1627,"1H",388.242989,100,209062786,0,"England",1624
10,"Shot",8717,44,90,0,0,2499847,"Shot",1624,"1H",523.621779,100,209062551,0,"England",1627
10,"Shot",240070,59,74,0,0,2499847,"Shot",1624,"1H",856.749418,100,209062665,0,"England",1627
10,"Shot",8717,68,69,0,0,2499847,"Shot",1624,"1H",1044.715602,100,209062726,0,"England",1627
10,"Shot",8717,60,75,0,0,2499847,"Shot",1624,"1H",1588.181829,100,209062830,0,"England",1627
10,"Shot",14911,72,75,0,0,2499847,"Shot",1624,"1H",1889.695452,100,209062877,0,"England",1627
10,"Shot",136441,57,70,0,0,2499847,"Shot",1624,"1H",1918.672871,100,209062889,0,"England",1627
10,"Shot",54,64,68,0,0,2499847,"Shot",1624,"1H",1963.735096,100,209062895,0,"England",1627
10,"Shot",210044,37,87,0,0,2499847,"Shot",1624,"1H",2412.354451,100,209063036,0,"England",1627
10,"Shot",210044,54,89,0,0,2499847,"Shot",1624,"1H",2692.091642,100,209063158,0,"England",1627
10,"Shot",14911,75,87,0,0,2499847,"Shot",1624,"1H",2755.20469,100,209063186,0,"England",1627
10,"Shot",8717,42,75,0,0,2499847,"Shot",1624,"2H",72.7943740000001,100,209063255,0,"England",1627
10,"Shot",54,68,74,0,0,2499847,"Shot",1624,"2H",395.50031,100,209063376,0,"England",1627
10,"Shot",14911,68,77,0,0,2499847,"Shot",1624,"2H",419.204563,100,209063383,0,"England",1627
10,"Shot",9414,32,88,100,100,2499847,"Shot",1627,"2H",597.014702,100,209064379,0,"England",1624
10,"Shot",14911,32,79,0,0,2499847,"Shot",1624,"2H",941.127889,100,209063518,0,"England",1627
10,"Shot",8945,33,77,0,0,2499847,"Shot",1624,"2H",1377.234943,100,209063643,0,"England",1627
10,"Shot",8717,47,91,0,0,2499847,"Shot",1624,"2H",1693.577154,100,209063744,1,"England",1627
10,"Shot",13484,38,88,0,0,2499847,"Shot",1624,"2H",1848.418604,100,209063754,0,"England",1627
10,"Shot",13484,70,81,0,0,2499847,"Shot",1624,"2H",2084.955884,100,209063779,0,"England",1627
10,"Shot",8717,50,94,0,0,2499847,"Shot",1624,"2H",2194.98921,100,209063825,0,"England",1627
10,"Shot",13484,45,77,0,0,2499847,"Shot",1624,"2H",2306.863711,100,209063846,0,"England",1627
10,"Shot",54,42,70,0,0,2499847,"Shot",1624,"2H",2318.42811,100,209063853,0,"England",1627
10,"Shot",8717,72,82,0,0,2499847,"Shot",1624,"2H",2374.03868,100,209063875,0,"England",1627
10,"Shot",8717,49,77,0,0,2499847,"Shot",1624,"2H",2430.115797,100,209063888,0,"England",1627
10,"Shot",13484,46,90,0,0,2499847,"Shot",1624,"2H",2860.760656,100,209064016,0,"England",1627
10,"Shot",8686,49,85,100,100,2499847,"Shot",1627,"2H",2915.729386,100,209064356,0,"England",1624
10,"Shot",3577,51,92,100,100,2499847,"Shot",1627,"2H",2942.735478,100,209064369,0,"England",1624
10,"Shot",8013,47,87,100,100,2499848,"Shot",1631,"1H",453.80116,100,208780942,1,"England",1633
10,"Shot",14853,52,67,100,100,2499848,"Shot",1631,"1H",1362.385624,100,208781232,0,"England",1633
10,"Shot",21100,47,95,0,0,2499848,"Shot",1633,"1H",1516.668402,100,208781388,0,"England",1631
10,"Shot",26150,38,88,100,100,2499848,"Shot",1631,"1H",1717.616758,100,208781332,0,"England",1633
10,"Shot",3928,43,90,100,100,2499848,"Shot",1631,"1H",1966.574738,100,208781387,0,"England",1633
10,"Shot",37725,43,91,0,0,2499848,"Shot",1633,"1H",2227.369462,100,208781644,0,"England",1631
10,"Shot",12829,65,88,100,100,2499848,"Shot",1631,"1H",2467.684804,100,208781549,0,"England",1633
10,"Shot",37725,50,98,0,0,2499848,"Shot",1633,"1H",2652.893624,100,208781710,1,"England",1631
10,"Shot",3928,68,75,100,100,2499848,"Shot",1631,"2H",376.598005,100,208781840,0,"England",1633
10,"Shot",26499,74,89,0,0,2499848,"Shot",1633,"2H",794.545722,100,208781961,0,"England",1631
10,"Shot",14703,69,85,0,0,2499848,"Shot",1633,"2H",1100.735931,100,208782041,0,"England",1631
10,"Shot",265366,44,75,100,100,2499848,"Shot",1631,"2H",2505.230786,100,208782371,0,"England",1633
10,"Shot",25572,51,89,0,0,2499848,"Shot",1633,"2H",2732.683187,100,208782439,0,"England",1631
10,"Shot",25572,37,90,0,0,2499848,"Shot",1633,"2H",2863.680643,100,208782472,0,"England",1631
10,"Shot",9206,52,94,100,100,2499849,"Shot",1646,"1H",189.458741,100,210586224,0,"England",1659
10,"Shot",9623,73,96,100,100,2499849,"Shot",1646,"1H",301.158894,100,210586270,0,"England",1659
10,"Shot",9739,51,74,0,0,2499849,"Shot",1659,"1H",337.333871,100,210586254,0,"England",1646
10,"Shot",9206,52,93,100,100,2499849,"Shot",1646,"1H",922.117271,100,210586504,0,"England",1659
10,"Shot",93,31,75,100,100,2499849,"Shot",1646,"1H",1119.145184,100,210586552,0,"England",1659
10,"Shot",11669,42,93,0,0,2499849,"Shot",1659,"1H",1180.923156,100,210586560,0,"England",1646
10,"Shot",8980,37,91,100,100,2499849,"Shot",1646,"1H",1573.38458,100,210586680,0,"England",1659
10,"Shot",9637,41,80,0,0,2499849,"Shot",1659,"1H",2002.130041,100,210586879,0,"England",1646
10,"Shot",9623,69,92,100,100,2499849,"Shot",1646,"1H",2185.01545,100,210587941,0,"England",1659
10,"Shot",9206,50,94,100,100,2499849,"Shot",1646,"1H",2187.460401,100,210587942,1,"England",1659
10,"Shot",9739,33,82,0,0,2499849,"Shot",1659,"1H",2619.35069,100,210587041,0,"England",1646
10,"Shot",9283,54,79,0,0,2499849,"Shot",1659,"1H",2648.751188,100,210587047,0,"England",1646
10,"Shot",9623,63,82,100,100,2499849,"Shot",1646,"1H",2682.29717,100,210587943,0,"England",1659
10,"Shot",9279,45,95,0,0,2499849,"Shot",1659,"2H",919.141231,100,210587950,0,"England",1646
10,"Shot",9623,48,83,100,100,2499849,"Shot",1646,"2H",1201.412862,100,210587377,1,"England",1659
10,"Shot",8125,52,78,100,100,2499849,"Shot",1646,"2H",1381.955369,100,210587439,0,"England",1659
10,"Shot",9637,57,97,0,0,2499849,"Shot",1659,"2H",1995.561939,100,210587782,1,"England",1646
10,"Shot",62224,30,79,0,0,2499849,"Shot",1659,"2H",2178.214053,100,210587823,0,"England",1646
10,"Shot",25413,65,89,0,0,2499850,"Shot",1609,"1H",163.460809,100,210487283,1,"England",1673
10,"Shot",7870,44,76,0,0,2499850,"Shot",1609,"1H",532.931113,100,210487365,0,"England",1673
10,"Shot",55979,55,92,100,100,2499850,"Shot",1673,"1H",1266.217108,100,210487874,0,"England",1609
10,"Shot",3361,59,85,0,0,2499850,"Shot",1609,"1H",1601.270004,100,210487828,0,"England",1673
10,"Shot",25413,73,98,0,0,2499850,"Shot",1609,"1H",1845.240052,100,210487897,0,"England",1673
10,"Shot",16436,71,89,100,100,2499850,"Shot",1673,"1H",2264.905589,100,210488312,0,"England",1609
10,"Shot",214654,36,81,100,100,2499850,"Shot",1673,"1H",2312.131463,100,210488335,0,"England",1609
10,"Shot",49876,36,74,0,0,2499850,"Shot",1609,"1H",2458.886508,100,210488086,0,"England",1673
10,"Shot",3319,46,88,0,0,2499850,"Shot",1609,"2H",90.86897,100,210488212,0,"England",1673
10,"Shot",16436,41,97,100,100,2499850,"Shot",1673,"2H",310.643188,100,210488686,0,"England",1609
10,"Shot",26010,43,93,0,0,2499850,"Shot",1609,"2H",326.29205,100,210488307,0,"England",1673
10,"Shot",214654,57,90,100,100,2499850,"Shot",1673,"2H",466.314145,100,210488754,0,"England",1609
10,"Shot",15215,70,92,100,100,2499850,"Shot",1673,"2H",495.641047,100,210488767,0,"England",1609
10,"Shot",26010,62,96,0,0,2499850,"Shot",1609,"2H",780.612193,100,210488448,0,"England",1673
10,"Shot",26010,72,97,0,0,2499850,"Shot",1609,"2H",782.510203,100,210488450,0,"England",1673
10,"Shot",3361,66,90,0,0,2499850,"Shot",1609,"2H",960.747753,100,210488509,0,"England",1673
10,"Shot",214654,47,91,100,100,2499850,"Shot",1673,"2H",1169.025118,100,210489069,0,"England",1609
10,"Shot",26010,57,92,0,0,2499850,"Shot",1609,"2H",1366.378286,100,210488610,1,"England",1673
10,"Shot",3361,58,92,0,0,2499850,"Shot",1609,"2H",1440.84044,100,210489287,1,"England",1673
10,"Shot",3319,69,91,0,0,2499850,"Shot",1609,"2H",1604.299285,100,210488682,1,"England",1673
10,"Shot",3560,66,94,0,0,2499850,"Shot",1609,"2H",1835.659679,100,210488752,0,"England",1673
10,"Shot",49876,50,73,0,0,2499850,"Shot",1609,"2H",2055.471275,100,210488820,0,"England",1673
10,"Shot",49876,49,76,0,0,2499850,"Shot",1609,"2H",2211.098914,100,210488868,0,"England",1673
10,"Shot",26010,63,89,0,0,2499850,"Shot",1609,"2H",2274.969367,100,210488890,0,"England",1673
10,"Shot",26010,49,94,0,0,2499850,"Shot",1609,"2H",2496.069581,100,210488973,1,"England",1673
10,"Shot",91381,74,78,0,0,2499851,"Shot",1651,"1H",567.201246,100,210205684,0,"England",1628
10,"Shot",38031,50,88,100,100,2499851,"Shot",1628,"1H",829.518694,100,210204172,0,"England",1651
10,"Shot",8422,60,92,100,100,2499851,"Shot",1628,"1H",831.152366,100,210204173,0,"England",1651
10,"Shot",8086,44,89,0,0,2499851,"Shot",1651,"1H",1288.187799,100,210204356,0,"England",1628
10,"Shot",7988,39,82,100,100,2499851,"Shot",1628,"1H",1329.323841,100,210204298,0,"England",1651
10,"Shot",91381,77,89,0,0,2499851,"Shot",1651,"1H",1614.366949,100,210204524,0,"England",1628
10,"Shot",8086,52,84,0,0,2499851,"Shot",1651,"1H",1616.710127,100,210204528,0,"England",1628
10,"Shot",15526,46,83,0,0,2499851,"Shot",1651,"1H",2240.643232,100,210204698,0,"England",1628
10,"Shot",127537,67,98,100,100,2499851,"Shot",1628,"1H",2473.136592,100,210204659,0,"England",1651
10,"Shot",9097,60,95,0,0,2499851,"Shot",1651,"2H",673.115131,100,210204992,0,"England",1628
10,"Shot",235555,66,87,100,100,2499851,"Shot",1628,"2H",821.384709,100,210205027,0,"England",1651
10,"Shot",127537,63,72,100,100,2499851,"Shot",1628,"2H",858.66503,100,210205039,0,"England",1651
10,"Shot",8242,42,93,0,0,2499851,"Shot",1651,"2H",1519.640097,100,210205300,0,"England",1628
10,"Shot",8086,63,73,0,0,2499851,"Shot",1651,"2H",1608.565323,100,210205323,0,"England",1628
10,"Shot",8422,63,87,100,100,2499851,"Shot",1628,"2H",2053.921645,100,210205356,0,"England",1651
10,"Shot",8416,60,92,0,0,2499851,"Shot",1651,"2H",2249.068498,100,210205556,0,"England",1628
10,"Shot",8422,53,80,100,100,2499851,"Shot",1628,"2H",2377.664767,100,210205431,0,"England",1651
10,"Shot",235555,71,79,100,100,2499851,"Shot",1628,"2H",2536.450334,100,210205513,0,"England",1651
10,"Shot",8554,69,71,100,100,2499851,"Shot",1628,"2H",2819.486162,100,210205597,0,"England",1651
10,"Shot",265366,41,74,0,0,2499852,"Shot",1631,"1H",242.119072,100,210180692,0,"England",1624
10,"Shot",8488,43,89,0,0,2499852,"Shot",1631,"1H",497.826547,100,210180756,0,"England",1624
10,"Shot",12829,69,89,0,0,2499852,"Shot",1631,"1H",742.456977,100,210180842,1,"England",1624
10,"Shot",25804,43,89,100,100,2499852,"Shot",1624,"1H",951.475003,100,210180903,0,"England",1631
10,"Shot",8717,71,89,100,100,2499852,"Shot",1624,"1H",1320.092912,100,210181075,0,"England",1631
10,"Shot",265366,33,71,0,0,2499852,"Shot",1631,"1H",1557.862217,100,210181076,0,"England",1624
10,"Shot",8717,56,75,100,100,2499852,"Shot",1624,"1H",1632.616353,100,210181190,0,"England",1631
10,"Shot",13484,49,84,100,100,2499852,"Shot",1624,"1H",1877.979391,100,210181302,0,"England",1631
10,"Shot",13484,44,86,100,100,2499852,"Shot",1624,"1H",1880.031571,100,210181309,0,"England",1631
10,"Shot",8488,57,83,0,0,2499852,"Shot",1631,"1H",2034.252318,100,210181193,0,"England",1624
10,"Shot",8292,69,92,100,100,2499852,"Shot",1624,"1H",2180.540047,100,210181380,0,"England",1631
10,"Shot",8717,44,75,100,100,2499852,"Shot",1624,"1H",2293.206702,100,210181409,0,"England",1631
10,"Shot",25785,33,74,100,100,2499852,"Shot",1624,"1H",2461.820856,100,210181438,0,"England",1631
10,"Shot",265366,16,95,0,0,2499852,"Shot",1631,"1H",2651.42433,100,210181340,0,"England",1624
10,"Shot",26150,33,76,0,0,2499852,"Shot",1631,"1H",2751.309076,100,210181371,1,"England",1624
10,"Shot",14763,52,92,0,0,2499852,"Shot",1631,"2H",544.925,100,210182314,0,"England",1624
10,"Shot",257762,44,88,100,100,2499852,"Shot",1624,"2H",851.120895,100,210181772,0,"England",1631
10,"Shot",8717,38,80,100,100,2499852,"Shot",1624,"2H",1182.223048,100,210181908,0,"England",1631
10,"Shot",257762,47,87,100,100,2499852,"Shot",1624,"2H",1211.200548,100,210182453,0,"England",1631
10,"Shot",54,47,95,100,100,2499852,"Shot",1624,"2H",1760.281813,100,210182160,0,"England",1631
10,"Shot",8717,39,93,100,100,2499852,"Shot",1624,"2H",1988.673298,100,210182228,1,"England",1631
10,"Shot",3424,57,96,100,100,2499852,"Shot",1624,"2H",2217.315902,100,210182313,0,"England",1631
10,"Shot",3424,46,91,100,100,2499852,"Shot",1624,"2H",2401.809368,100,210182359,0,"England",1631
10,"Shot",210044,48,92,100,100,2499852,"Shot",1624,"2H",2796.584786,100,210182420,0,"England",1631
10,"Shot",13484,77,83,100,100,2499852,"Shot",1624,"2H",2920.562775,100,210182447,0,"England",1631
10,"Shot",377071,44,97,0,0,2499853,"Shot",1644,"1H",604.207706,100,210187219,0,"England",1611
10,"Shot",134513,75,77,100,100,2499853,"Shot",1611,"1H",923.673484,100,210187241,0,"England",1644
10,"Shot",7939,69,81,100,100,2499853,"Shot",1611,"1H",1122.768635,100,210187304,1,"England",1644
10,"Shot",134513,50,82,100,100,2499853,"Shot",1611,"1H",1863.631263,100,210187523,1,"England",1644
10,"Shot",7905,47,76,100,100,2499853,"Shot",1611,"1H",2649.502532,100,210187757,0,"England",1644
10,"Shot",7934,58,96,100,100,2499853,"Shot",1611,"1H",2652.595985,100,210187760,0,"England",1644
10,"Shot",377071,60,86,0,0,2499853,"Shot",1644,"1H",2804.927787,100,210187849,0,"England",1611
10,"Shot",7905,36,84,100,100,2499853,"Shot",1611,"2H",134.838832,100,210187911,0,"England",1644
10,"Shot",377071,64,85,0,0,2499853,"Shot",1644,"2H",366.186285,100,210187972,0,"England",1611
10,"Shot",28292,63,72,0,0,2499853,"Shot",1644,"2H",951.223254,100,210188129,0,"England",1611
10,"Shot",70156,44,67,0,0,2499853,"Shot",1644,"2H",1074.185534,100,210188157,0,"England",1611
10,"Shot",377071,62,92,0,0,2499853,"Shot",1644,"2H",1092.122985,100,210188166,0,"England",1611
10,"Shot",7934,25,91,100,100,2499853,"Shot",1611,"2H",1207.869944,100,210188141,0,"England",1644
10,"Shot",7936,54,89,100,100,2499853,"Shot",1611,"2H",1243.058958,100,210188148,0,"England",1644
10,"Shot",8889,42,68,0,0,2499853,"Shot",1644,"2H",1459.086374,100,210188323,0,"England",1611
10,"Shot",28292,45,85,0,0,2499853,"Shot",1644,"2H",1616.756745,100,210188350,0,"England",1611
10,"Shot",397178,72,75,100,100,2499853,"Shot",1611,"2H",1638.340706,100,210188287,0,"England",1644
10,"Shot",7936,52,89,100,100,2499853,"Shot",1611,"2H",1693.807996,100,210188301,0,"England",1644
10,"Shot",7905,61,94,100,100,2499853,"Shot",1611,"2H",1745.670698,100,210188700,0,"England",1644
10,"Shot",7905,69,89,100,100,2499853,"Shot",1611,"2H",1807.990547,100,210188335,0,"England",1644
10,"Shot",8903,45,88,0,0,2499853,"Shot",1644,"2H",2054.951904,100,210188474,0,"England",1611
10,"Shot",7934,25,87,100,100,2499853,"Shot",1611,"2H",2248.941509,100,210188442,0,"England",1644
10,"Shot",28292,18,69,0,0,2499853,"Shot",1644,"2H",2277.812929,100,210188523,0,"England",1611
10,"Shot",28292,47,87,0,0,2499853,"Shot",1644,"2H",2296.507277,100,210188534,1,"England",1611
10,"Shot",7934,40,86,100,100,2499853,"Shot",1611,"2H",2457.183553,100,210188497,1,"England",1644
10,"Shot",9227,25,79,100,100,2499854,"Shot",1613,"1H",249.86184,100,210201844,0,"England",1627
10,"Shot",293686,60,71,100,100,2499854,"Shot",1613,"1H",486.195657,100,210201878,0,"England",1627
10,"Shot",8004,44,91,100,100,2499854,"Shot",1613,"1H",792.648044,100,210201990,0,"England",1627
10,"Shot",3577,51,69,0,0,2499854,"Shot",1627,"1H",1193.786749,100,210202207,0,"England",1613
10,"Shot",293686,71,88,100,100,2499854,"Shot",1613,"1H",1740.86433,100,210202323,0,"England",1627
10,"Shot",3327,48,88,100,100,2499854,"Shot",1613,"1H",1800.801538,100,210202364,0,"England",1627
10,"Shot",134294,52,76,100,100,2499854,"Shot",1613,"1H",2077.309789,100,210202414,0,"England",1627
10,"Shot",8686,50,90,0,0,2499854,"Shot",1627,"1H",2258.85085,100,210202593,0,"England",1613
10,"Shot",8686,64,92,0,0,2499854,"Shot",1627,"1H",2501.663494,100,210202651,0,"England",1613
10,"Shot",8686,43,91,0,0,2499854,"Shot",1627,"1H",2740.362562,100,210202739,1,"England",1613
10,"Shot",339789,58,76,100,100,2499854,"Shot",1613,"2H",382.057718,100,210202754,0,"England",1627
10,"Shot",434159,56,96,0,0,2499854,"Shot",1627,"2H",614.391087,100,210202945,1,"England",1613
